Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
30,Planet of Zeus,Leftovers,38.0,0.452,1.1783777078891455,11.0,1.237263905068647,1,28.16822061350385,0.021186546584781328,0.00018798233021457842,-1.2110131666913166,0.522,-0.5428242717023455,480.2634693582263,3,8
31,Arlo Guthrie,Coming into Los Angeles (Taking Woodstock - Original Motion Picture Soundtrack) - Live,34.0,0.62,0.790275380268275,-1.0,-0.012505431472828723,1,25.574793483542617,0.7074043955105014,0.0010294699139611879,1.9300544925263965,0.732,0.4457528494945482,364.5270908999769,4,10
32,Give a Little Love (feat. Sufjan Stevens),"Mina Tindle, Sufjan Stevens",36.0,0.563,-1.5501948891524622,3.0,-0.833966974029413,1,31.151677517834337,0.990578174668388,0.01626697246387197,-0.39162355986672187,0.26,0.4028048769351952,263.51261535540914,4,0
33,Derek & The Dominos,Layla - 40th Anniversary Version / 2010 Remastered,1.0,0.403,1.1068338390322667,1.0,1.2159652722734695,1,15.060014156413306,0.8310694107104097,0.13956304054412863,1.0708529402288194,0.498,-0.15214480309301626,645.4795884551396,4,10
34,Our Lady Peace,Superman's Dead,55.0,0.247,0.9089615580720704,1.0,-0.33338684574448385,1,18.449844098817366,0.21827857661222116,8.58996310616128e-06,-0.7686100507462952,0.601,1.635570786980591,505.2989214316611,4,10
35,Reeshabh Purohit,Soona Soona,44.0,0.467,-1.7286546111768772,1.0,-2.145355493062566,1,31.745023967493093,0.9008222937420153,0.10165365372649983,-0.6141566061372734,0.108,-0.7357242883800771,263.51261535540914,4,0
36,Johnny Cosmic,Kingdom (with The Movement),47.0,0.742,-0.8010523294349594,5.0,-0.33694905698973415,0,16.102800276968164,0.392354808564425,0.0639133257436528,-0.39162355986672187,0.444,-1.8779052369833902,531.3407569535768,4,10
37,Sonna,Something's Gotta Give,31.0,0.666,-0.9452094461988175,1.0,-0.18214001749811656,0,11.627771770095697,0.7447034238345107,0.003912336819915625,0.7404233310628054,0.497,-1.3674655772162116,375.4530596492723,4,5
38,Urban Dance Squad,Demagogue,37.0,0.643,1.5816808265826938,2.0,0.3065696708466598,1,16.051106723808605,0.22766381149625053,5.709836985705381e-05,1.8874637491607764,0.686,-0.9440898766589578,496.61554546751756,4,10
39,Betcha,July,55.0,0.607,-0.16636601729702416,6.0,0.5206136640767691,0,38.16648219533605,0.21757671139171206,0.022152804641133308,-1.5688537023511426,0.567,-0.7366301302766989,455.61716385579683,4,1
40,ED.,Sonic Boom,32.0,0.899,0.15240224384637918,10.0,-0.5503608546949211,1,5.813919686513451,0.0898763734707568,0.019802627296179712,-0.5526486904220749,0.708,-0.17549804128924154,468.1196428264894,4,6
41,Corey Harper,On the Run,44.0,0.411,-0.7675417929779678,9.0,-0.095289579497618,1,37.035665345727935,0.7287361631121843,0.003912336819915625,-1.276426810256044,0.0544,-1.4348726635657785,263.51261535540914,4,0
42,James Taylor,Mexico,3.0,0.774,-0.8231716059847712,11.0,-1.3701920726159604,1,34.128528036585784,0.6534335077087574,7.139974510321331e-06,-0.40578690872075196,0.768,-0.14068185060332367,421.18879377305376,4,10
43,"Bickram Ghosh, Kala Ramnath",Rasiya,21.0,0.732,-0.6216144220951143,2.0,-0.4157583885046726,0,25.188282411022392,0.9317859848626759,0.08709470685093376,-0.8359425113600047,0.235,0.4272459082131891,263.51261535540914,1,0
44,Greta Van Fleet,Rolling In The Deep - Recorded At Spotify Studios NYC,60.0,0.614,-0.9063374222743501,11.0,-0.7430212530826324,0,37.877353130563236,0.17789734433458182,0.0028459464499187652,-0.6933697050166661,0.388,-0.5431280326746789,487.4966666552706,4,10
45,Thornhill,Reptile,39.0,0.467,1.6138227100296958,11.0,2.098790025533035,0,4.739314031687054,0.03991649245021589,0.01004933585300144,1.4353566559053323,0.258,0.16977580902704462,473.45538332560966,4,8
46,J.I the Prince of N.Y,R&B Shit (feat. A Boogie Wit da Hoodie),65.0,0.542,-0.962687095663981,6.0,-0.8999342636234214,0,2.5906668635573484,0.7899791694555567,0.003912336819915625,-0.9033537697597224,0.496,-0.7668486411320765,461.1886815610288,4,5
47,Cody Jinks,What Else Is New,44.0,0.512,-0.41424391935676663,8.0,0.09463364530714202,1,37.451780832178564,0.1232008967157985,0.003912336819915625,-1.5732698334306272,0.821,-0.8940430795649703,413.3533597299047,1,10
48,R. D. Burman,"Mehbooba Mehbooba - From “Sholay Songs And Dialogues, Vol. 2” Soundtrack",36.0,0.528,-0.8956350169506253,3.0,-0.811229611449852,1,27.932180665344543,0.9926122218065362,0.13956304054412863,-0.5075720200476881,0.422,-0.3009783745168886,263.51261535540914,4,3
49,R.B James,Let Me Reach That Mountain,47.0,0.704,-1.9073272658509588,9.0,-2.26692486155084,0,16.694212116659152,0.9743475801873289,0.13956304054412863,-0.5986267447657266,0.179,-1.8305240065894486,263.51261535540914,4,7
50,Swiss Portrait,Cassette,40.0,0.591,0.18176454694381802,10.0,-0.3687778162534884,1,30.39421294185587,0.7576984851675099,0.13956304054412863,-0.030140020513815723,0.712,-0.07111871002382708,467.38634982207174,4,6
51,The Wallflowers,One Headlight,71.0,0.701,-0.6646004227571765,2.0,-0.4782299741756655,1,36.09977979134327,0.08684545602717153,0.004987541511039074,-1.4561581894939606,0.752,-0.44739515375908345,559.130575089576,4,10
52,Hanan Ben Ari,◊ê◊ú◊ï◊£ ◊î◊¢◊ï◊ú◊ù,54.0,0.583,-1.0482971166645139,10.0,-0.3147279896148446,0,19.95968144348416,0.9069421980736059,0.003912336819915625,-0.215652373808131,0.22,0.2508586721805551,464.35439052516773,4,9
53,Black Mountain,Wucan,44.0,0.524,-0.36349072941058713,1.0,-0.7196404259363212,1,39.060974180696064,0.23811015779522993,0.13956304054412863,-0.9297556317272452,0.443,-0.6423193860372662,602.4616170346457,4,10
54,Limp Bizkit,Nookie,67.0,0.573,1.262982715077006,11.0,0.36519563582324827,1,12.194973232033755,0.1296638256974172,0.06980587424396291,1.942923685500487,0.284,-0.8325451889206258,538.1077958922357,4,8
55,Garbage,#1 Crush,46.0,0.647,-0.3033197504810763,7.0,0.0005958672882093637,0,42.371085970933436,0.04918684734458728,0.016070180177494467,1.2698194393717324,0.445,-0.9693572671649556,538.9870128305505,4,10
56,The Cardigans,My Favourite Game,67.0,0.586,0.40851663523186255,5.0,0.3019400952137133,0,33.00221114814693,0.03629186601692637,0.001468920607674999,-1.1720809092633777,0.424,0.7475777667350951,469.5402006218424,4,6
57,Polo G,RAPSTAR,89.0,0.789,-0.6762181389094886,6.0,0.08796792464504247,1,4.132214329692853,0.7428958841446566,0.003912336819915625,-0.2682241735224195,0.437,-1.542501904808502,263.51261535540914,4,9
58,Sarcastic Sounds,say goodbye,63.0,0.71,-1.1081213068597255,8.0,-0.6165777285710181,1,11.013094569443068,0.9662040328196392,0.002357219573678169,-0.01839447823967808,0.418,-1.0602662329745804,294.5318318959769,4,6
59,Evergrey,The Beholder,49.0,0.512,0.9433644282639954,9.0,0.02583135212246909,0,21.738657855264016,0.11720387178673214,1.0199947980353735e-05,-0.7636323716892712,0.497,0.5542626431878112,591.3941156284868,4,8
60,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,90.5,0.586,-0.35068415130558517,5.0,-0.22456751306645234,1,30.863244961575262,0.5667051108097063,0.003912336819915625,-0.8138613600486525,0.719,0.8885491016079633,263.51261535540914,4,9
61,Pit Pony,Dutch Courage,25.0,0.117,1.1843802185339853,1.0,1.523471179821911,1,13.831067343466895,0.024043901127973534,0.09458264248594785,0.6454351456594953,0.423,0.9988629033903659,519.812466183719,4,1
62,Vertilizar,Nobody's Favorite,26.0,0.426,1.4610103311820772,6.0,1.7664707672865452,1,15.15128558658202,0.019712555233629556,0.13956304054412863,-0.4200432005503102,0.344,-0.9366768562672463,485.7983120596448,4,8
63,The Blue Room Band,Emily,52.0,0.524,-1.5501948891524622,-1.0,-1.671370783078539,1,35.45973547037339,0.977148451017628,0.13956304054412863,0.3679949282354201,0.218,-0.4864739627703829,263.51261535540914,3,7
64,Fu Manchu,Eatin' Dust,48.0,0.292,1.2508209967430095,7.0,0.6735452119119002,0,12.345526598437056,0.05013297934964585,0.04085399400826605,0.29185322786158546,0.403,-1.0510526964165559,436.8065933568311,4,10
65,Primal Scream,Gentle Tuesday,31.0,0.426,1.208452785658127,6.0,0.5383915050893142,1,22.370864186483526,0.048488075858398795,0.004111536039713377,1.2856101175039785,0.688,0.2514821165751289,476.571085988229,4,1
66,Satish Vyas,Awakening The Soul 2,16.0,0.271,-0.8848891842357871,7.0,-1.4114456100161148,0,30.486875400140235,0.9363704915564244,0.13956304054412863,-0.9635834847404662,0.57,-0.509780187640713,645.4795884551396,3,6
67,The Receiving End Of Sirens,This Armistice,33.0,0.457,0.9089615580720704,7.0,0.148936431257216,1,24.93703398917733,0.07915783219360811,0.0004429019044698107,1.4968939591427837,0.181,0.8277045417106803,596.355598615457,4,10
68,Matt Schofield,Anything But Time,31.0,0.571,0.14752826181664816,5.0,0.4932949758595873,0,27.700063710146534,0.23752077380615877,0.009029114584520088,-0.8651098958941968,0.722,0.10072136838037886,467.3467663309547,4,2
69,The Black Crowes,Sometimes Salvation,41.0,0.366,-0.14831772656714368,4.0,0.7629603220883998,1,29.410899679421192,0.13768295205555997,0.003912336819915625,-1.4455343365006064,0.362,0.8959340157710144,532.9165037789691,3,10
70,Rosie Flores,Simple Case of the Blues,38.0,0.65,-0.2902908147702851,11.0,0.11076724081213928,0,24.999375015624608,0.6526518879343751,8.549634508332877e-05,-0.40578690872075196,0.74,-0.44146850595759435,467.70396620084375,4,2
71,Immortal,Blashyrkh - Mighty Ravendark,41.0,0.317,1.646126414044648,9.0,0.3095504873496047,1,6.493464328153713,0.30073891924099494,0.13956304054412863,0.6828447179107225,0.0336,0.5599180434334123,523.223661544468,4,8
72,Asha Bhosle,Koi Mar Jaye - Deewaar / Soundtrack Version,9.0,0.502,1.22052662932182,5.0,1.2010716697352415,1,2.8489947322087406,0.9153737511815382,9.92995069787638e-06,0.7886073790323008,0.741,0.3064313486903006,263.51261535540914,3,3
73,Make Them Suffer,Uncharted,42.0,0.493,1.1305822054810317,-1.0,1.1316736129008451,1,13.9662853870756,0.05104468722001464,0.0043704357175349305,-0.24176816964155046,0.258,0.00028333445494264556,540.8336158191353,4,8
74,"Manuel de Falla, Mischa Maisky, Pavel Gililov",7 Canciones populares españolas - Arranged by Mischa Maisky: No.5: Nana,44.0,0.179,-2.0907978439092214,9.0,-2.527172327991596,0,21.185991822207157,0.9976612009500662,0.13956304054412863,-1.5446743094101887,0.0475,-1.1285820951178005,263.51261535540914,4,7
75,Walter Wolfman Washington,Steal Away,23.0,0.544,-1.2170502826440133,10.0,-1.0173659511114246,0,17.181835363653544,0.6745996711705425,0.003912336819915625,-0.6297896732908114,0.4,0.848618591121032,504.2172150968271,4,2
76,Lazy Lester,I Made up My Mind,32.0,0.632,-0.6058315098369199,7.0,-0.823563079335298,1,21.977538955187796,0.8118041379299235,0.1231021971339834,1.931391689588095,0.706,0.37896263826553656,512.8927763187936,4,2
77,Wanderlust,Baile Amargo,29.0,0.299,1.3364824056429763,-1.0,-0.035336685622529,1,20.920064433798455,0.08213027082338559,0.09102829834756382,-1.6088207549219886,0.674,0.33304165202792196,417.1330722922842,3,10
78,Bruce Springsteen,Dancing In the Dark,77.0,0.527,1.342648449157438,1.0,0.4890094692578304,0,27.32165787820005,0.22571787177370006,0.003912336819915625,0.3864492249602035,0.495,0.9071398618259141,263.51261535540914,4,10
79,Spiritbox,Constance,58.0,0.338,-0.0982366889444748,6.0,-0.14502083448811853,0,21.786017733818433,0.15095684628575148,0.12133228516752496,0.5831919521468736,0.132,-0.27404472381999007,520.0153843878082,4,8
80,Villagers,A Trick of the Light,61.0,0.563,-0.3931885636451191,11.0,-0.2759354459719555,1,37.451780832178564,0.8005204946165835,0.038354953876463996,-0.22866805787632327,0.425,0.944346267457151,498.24993728047775,4,1
81,Alma Zohar,Khulat Einaim,28.0,0.61,0.5929822736506675,11.0,0.6175979375600601,0,25.574793483542617,0.7324829444634315,7.89968796643366e-05,1.3198996021990475,0.586,-0.9766934920020249,449.6487518052285,4,10
82,Itzhak Klepter,◊ì◊û◊ô◊ï◊ü ◊ó◊ï◊§◊©◊ô,36.0,0.602,0.582247600919135,4.0,-0.20129669892927862,0,28.900898817953237,0.6775168952273314,0.010742096531902109,1.0129038955362,0.636,0.6071158394987114,522.5447349270682,4,10
83,Blues Pills,Black Smoke,36.0,0.234,1.3180222435585534,11.0,2.0012331224739017,0,8.620615339522935,0.16570557963434693,8.879605751339348e-05,0.6901932029026491,0.52,1.680069045759551,527.7006727302894,4,10
84,The Specials,Ghost Town,61.0,0.665,0.3520153284712637,10.0,-0.5921844491495525,0,19.801588087364603,0.3664277598895924,0.13956304054412863,-0.49274329402281947,0.905,-1.8937685635911194,468.3022528239641,4,6
85,Charlie Hunter,Two For Bleu,36.0,0.603,-0.5418857522620559,2.0,-1.2145311286811393,1,19.530868537723872,0.6423158288562368,0.13956304054412863,-1.0142329253362428,0.483,-0.12913751157443934,582.522960920855,4,10
86,Pomegranate Tiger,Stomp the Haunted Crown,31.0,0.554,1.1964039907049726,8.0,0.30623869443828766,0,9.345707049466828,0.030581257835345942,0.13956304054412863,1.7907296167671463,0.27,0.00038634256663998805,596.7914208498644,4,8
87,The Struts,Body Talks,57.0,0.537,1.208452785658127,10.0,1.438994819430578,0,3.649621716709063,0.18090083393020548,0.003912336819915625,1.3048677853940085,0.843,1.8994820490185262,420.90378948163436,4,10
88,Testament,Night of the Witch,49.0,0.437,1.6785923436688985,11.0,0.7300266548093336,1,7.042203928141352,0.019857317844078688,0.13956304054412863,1.2074030907491655,0.038,-0.06875370835734984,626.1525373261694,4,8
89,YBN Nahmir,Opp Stoppa (feat. Lil Eazzyy),57.0,0.836,-1.2603795637814634,7.0,1.0363216131885122,1,7.936444948849612,0.30968403463691013,0.003912336819915625,0.004873400112358003,0.212,-1.6841802844845633,367.9959238904692,4,5
90,Understand It,The Franklin Electric,42.0,0.479,-0.5012539717943871,2.0,-0.4358645095509833,1,24.81328006749212,0.8448360500284249,1.619986878141716e-05,-1.1413153463365253,0.384,-0.8961542991546759,263.51261535540914,4,0
91,Filthy Gears,Magneto,18.0,0.76,-0.6916382073558265,9.0,-0.5440604066743712,1,23.418655300812627,0.22373778841627934,0.13956304054412863,-0.40578690872075196,0.139,0.648759793448908,444.09571040486304,4,5
92,Bush,Mad Love,36.0,0.366,0.15240224384637918,4.0,0.9433017598146948,1,30.119574711605072,0.09959838924724199,0.00010799416841986999,-0.7421772905136235,0.246,0.5576814169815412,488.6982709197977,4,10
93,Eden Ben Zaken,◊™◊®◊ô◊û◊ï,31.0,0.816,1.0361837894611168,11.0,2.2893362092578915,0,16.52865241896828,0.5360108410965363,0.00021697645890555008,1.4353566559053323,0.412,0.16771100014722082,412.2147498574014,4,9
94,Alfie Templeman,Shady,44.0,0.789,0.2361244658792751,6.0,0.32584379239494576,0,11.61426696554047,0.286025850598323,0.014888612493750654,1.696699520816362,0.629,-0.35657284372360265,418.57496341754603,4,6
95,Lords Of The New Church,Dance With Me,38.0,0.528,1.2144865747806408,6.0,0.41936934049366875,0,14.42980620770263,0.09861421812747062,0.13956304054412863,-0.2549533321299439,0.768,0.47609550172729226,453.5339017096737,4,10
96,Long Beach Dub Allstars,Owens Brothers,46.0,0.621,1.0713974368890906,7.0,-0.26391476014267196,0,31.54474622251664,0.5129927840030091,0.00238714849249821,0.5590649260629895,0.906,1.286309148146331,441.87441654841257,4,10
97,Nick Cave & The Bad Seeds,Deanna,41.0,0.415,1.3303226923655564,-1.0,0.7789933996124032,1,11.24846739631725,0.16984992522418105,0.003912336819915625,-0.07787891329001942,0.439,0.47215387243084933,475.0021052584925,4,6
98,Menta,Ocho Domingos,29.0,0.447,0.582247600919135,2.0,1.0457339474375371,1,26.3845281127147,0.0721765216027739,2.4199707184724073e-05,0.3493114465964236,0.326,1.1138096114365417,393.3967463007288,4,6
99,Oakwood Station,From This Day Until Forever,44.0,0.401,-1.7745844441928822,5.0,-1.5346753642681144,1,23.92287265854884,0.9909177626876771,0.009435346786485202,-0.1644216317926689,0.149,-1.607275650609529,263.51261535540914,4,7
100,Sara Evans,A Little Bit Stronger,62.0,0.536,-0.20220299946109394,2.0,0.5022474906453697,1,29.672710008605083,0.6557672186169711,1.1599993272005201e-06,-0.9016031084569232,0.288,0.883914054537218,263.51261535540914,4,4
101,Junge Junge,I Don't Love You (I'm Just Lonely) - Acoustic,50.0,0.818,-0.9696447876508558,-1.0,-0.07499678426223358,1,26.315096971132338,0.9371302245400626,7.349729900734782e-05,-0.295025431801294,0.784,-0.21168102723946725,263.51261535540914,4,0
102,Disturbed,The Sound of Silence,73.0,0.322,-1.510356870707706,6.0,-0.5721703624434106,0,35.58592220917405,0.7763936076656307,1.0999993950004437e-06,-0.6613685526985932,0.175,-1.3279528401503091,498.46464267789344,4,8
103,Dio,Holy Diver,66.0,0.473,0.43963098271190154,10.0,-0.8562903368276066,0,11.507347441341295,0.232079441680639,0.13956304054412863,0.9684041281372905,0.124,-1.0619431941696862,583.6437269430727,4,8
104,"Julian Arcas, Andrea González Caballero",Bolero in A Minor,41.0,0.323,-2.0571930197108457,9.0,-2.527172327991596,0,26.040988515924067,0.9976612009500662,0.13956304054412863,-0.5375239794774405,0.352,-1.4484268827879563,263.51261535540914,3,7
105,Foo Fighters,Walk,69.0,0.234,0.8861482919163314,9.0,0.6777841501095367,1,19.379469390128097,0.03308030640323625,0.0005318585381695722,1.081004273688635,0.194,0.5571531957756994,505.92489561198704,4,10
106,"Toumani Diabaté, Sidiki Diabaté",Lampedusa,38.0,0.66,-1.816795525363306,5.0,-1.8825530500291827,1,23.309479965501968,0.9778461652504202,0.13956304054412863,-0.8737520885609258,0.128,-0.8867416210619411,263.51261535540914,4,7
107,NUMI,◊ú◊ê ◊ë◊û◊ß◊®◊î,8.0,0.863,-1.0041483417501633,7.0,-1.2320835305723383,1,3.5587061967751006,0.7862224182626689,0.003912336819915625,-0.8071057622529341,0.243,-0.07327592740686903,448.72708855160505,4,5
108,LOONY,royal flush,47.0,0.846,-0.9869558253866603,7.0,1.0810189822587501,1,8.064451093136345,0.6406958577185559,1.7399984862017561e-06,-0.39162355986672187,0.63,-1.3214193428368326,382.4983660095818,4,1
109,Wynton Kelly,Kelly Blue,32.0,0.588,-1.6568247148159085,5.0,-1.840899897263721,0,20.533459271883533,0.918940178441408,0.0006308010032069173,-0.5986267447657266,0.412,0.22566567894084855,645.4795884551396,4,2
110,Gerry Rafferty,Baker Street,69.0,0.497,-1.314803080588551,7.0,-1.460735240247211,1,33.66890003703579,0.4529030423052135,0.027615167032973367,0.9158223948293736,0.421,-0.21989758433049383,604.6709849165908,4,10
111,Aaron Goldberg,Perhaps,44.0,0.471,-1.3414778872580608,-1.0,-2.038822595688834,1,24.690748376583294,0.8759038279775779,0.13956304054412863,-0.39162355986672187,0.46,-0.7586942291698262,263.51261535540914,3,7
112,L7,Fake Friends (feat. Joan Jett),36.0,0.393,0.9606483899221119,9.0,1.95948572316461,1,11.013094569443068,0.1467446784248556,3.719930809715914e-05,1.1252877527294205,0.4,0.7372908217863001,434.60326736001423,4,10
113,The Physics House Band,Teratology,37.0,0.327,0.9779874859827078,8.0,-0.229088927023601,0,21.27614306078594,0.14077798166369632,0.13956304054412863,0.6828447179107225,0.221,-0.6997744860277816,620.7737107835673,4,10
114,Bare King,Grim Sleep,22.0,0.279,1.549700358655876,7.0,-0.039360541239512166,1,8.064451093136345,0.044530089484478896,0.058551886949615474,1.277758129164506,0.0447,0.7955792968912662,452.3593704125073,4,8
115,Chris Lane,"Big, Big Plans",71.0,0.574,-0.5012539717943871,7.0,0.3331948198126654,1,35.969929139239596,0.4235823584254893,0.003912336819915625,-0.39162355986672187,0.4,0.9435911178508333,263.51261535540914,4,4
116,"Asha Bhosle, Mohammed Rafi","Uden Jab Jab Zulfen Teri, Pt. 1",18.0,0.559,-0.6176762954676059,6.0,-0.7802286902206143,1,13.679703424029768,0.9065367701259414,0.13956304054412863,-0.8981053181443122,0.909,0.5584891894791436,263.51261535540914,4,3
117,Yoav Itzhak,◊§◊†◊ô ◊û◊ú◊ê◊ö,30.0,0.614,0.7236503342712273,4.0,-0.39995033196782487,0,29.584923522972694,0.4091634738467076,0.0010394595746624452,-2.3688294530706844,0.81,-0.8156436433763092,480.7629353433977,4,9
118,Foals,My Number,68.0,0.639,0.09909755454975763,6.0,-0.4748675576765551,0,25.509553327721232,0.2896468153816889,0.0005518477040423351,1.866670486555766,0.813,0.2691719519336669,488.725894546217,4,6
119,Keane,Fly To Me,43.0,0.417,-0.8231716059847712,7.0,-0.18376471293672492,1,30.768284052798375,0.2132671235505887,0.00020997795308651387,-0.3085571312512364,0.0698,-0.005900693544352099,577.0381269898896,4,10
