Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class,energy_loudness,energy_acoustic,loudness_acoustic,mood_score,energy_bin,duration_bin,popularity_bin
26.0,0.426,1.4610103311820772,6.0,1.7664707672865452,1,15.15128558658202,0.0197125552336295,0.1395630405441286,-0.4200432005503102,0.344,-0.9366768562672464,485.7983120596448,4,8,2.5808320407367735,1.4322100843317473,1.7316491147178172,0.815404132472831,,2,0
52.0,0.524,-1.5501948891524622,-1.0,-1.671370783078539,1,35.45973547037339,0.977148451017628,0.1395630405441286,0.3679949282354201,0.218,-0.4864739627703829,263.51261535540914,3,7,2.5909504458070995,-0.03542435444169016,-0.03819341131722461,-0.39747795566098487,,0,3
48.0,0.292,1.2508209967430095,7.0,0.6735452119119002,0,12.345526598437056,0.0501329793496458,0.040853994008266,0.2918532278615854,0.403,-1.051052696416556,436.8065933568311,4,10,0.8424844933151245,1.188113613543189,0.6397783837120681,0.7088283986972038,,1,2
31.0,0.426,1.208452785658127,6.0,0.5383915050893142,1,22.370864186483526,0.0484880758583987,0.0041115360397133,1.2856101175039785,0.688,0.2514821165751289,476.571085988229,4,1,0.6506207140998534,1.1498572353158427,0.5122859369490261,0.8175811142632509,,2,0
16.0,0.271,-0.8848891842357871,7.0,-1.4114456100161148,0,30.486875400140235,0.9363704915564244,0.1395630405441286,-0.9635834847404662,0.57,-0.509780187640713,645.4795884551396,3,6,1.2489729544403427,-0.05630506381995976,-0.08980959036016813,-0.10165567369431487,,3,0
33.0,0.457,0.9089615580720704,7.0,0.148936431257216,1,24.93703398917733,0.0791578321936081,0.0004429019044698,1.4968939591427837,0.181,0.8277045417106803,596.355598615457,4,10,0.13537749060925286,0.8370101315877608,0.13714694622424245,0.5549846232288282,2.0,3,1
31.0,0.571,0.1475282618166481,5.0,0.4932949758595873,0,27.700063710146534,0.2375207738061587,0.00902911458452,-0.8651098958941968,0.722,0.1007213683803788,467.3467663309547,4,2,0.0727749503514503,0.11248723491168028,0.37612717147872776,0.4469113047266592,0.0,2,0
41.0,0.366,-0.1483177265671436,4.0,0.7629603220883998,1,29.410899679421192,0.1376829520555599,0.0039123368199156,-1.4455343365006064,0.362,0.8959340157710144,532.9165037789691,3,10,-0.11316054043308708,-0.1278969041312099,0.6579136926420082,0.15907290937314256,,3,2
38.0,0.65,-0.2902908147702851,11.0,0.1107672408121392,0,24.999375015624608,0.6526518879343751,8.549634508332877e-05,-0.4057869087207519,0.74,-0.4414685059575943,467.70396620084375,4,2,-0.03215471258521227,-0.10083196646045055,0.03847479197481499,0.300883674091886,,2,1
41.0,0.317,1.646126414044648,9.0,0.3095504873496047,1,6.493464328153713,0.3007389192409949,0.1395630405441286,0.6828447179107225,0.0336,0.5599180434334123,523.223661544468,4,8,0.5095592337065781,1.1510721353508062,0.21645660833356137,0.7636305656178592,,3,2
9.0,0.502,1.22052662932182,5.0,1.2010716697352417,1,2.848994732208741,0.9153737511815382,9.92995069787638e-06,0.7886073790323008,0.741,0.3064313486903006,263.51261535540914,3,3,1.4659399566358848,0.10328859022254684,0.10164218997181995,0.861110651728728,,0,0
42.0,0.493,1.1305822054810315,-1.0,1.1316736129008451,1,13.9662853870756,0.0510446872200146,0.0043704357175349,-0.2417681696415504,0.258,0.0002833344549426,540.8336158191353,4,8,1.2794500491581247,1.072871990425738,1.0739076872951776,0.6775328821924127,,3,2
44.0,0.179,-2.0907978439092214,9.0,-2.527172327991596,0,21.18599182220716,0.9976612009500662,0.1395630405441286,-1.544674309410189,0.0475,-1.1285820951178005,263.51261535540914,4,7,5.283806454551876,-0.0048899560109386024,-0.0059105482397258284,-0.7683691375636886,,0,2
23.0,0.544,-1.2170502826440133,10.0,-1.0173659511114246,0,17.181835363653544,0.6745996711705425,0.0039123368199156,-0.6297896732908114,0.4,0.848618591121032,504.2172150968271,4,2,1.2381855183525547,-0.39602856217434607,-0.3310512150315513,-0.2036201130576053,,3,0
32.0,0.632,-0.6058315098369199,7.0,-0.823563079335298,1,21.9775389551878,0.8118041379299235,0.1231021971339834,1.931391689588095,0.706,0.3789626382655365,512.8927763187936,4,2,0.4989404637996467,-0.1140149832629752,-0.15499116368459326,0.15906739606523201,,3,1
29.0,0.299,1.3364824056429765,-1.0,-0.035336685622529,1,20.92006443379845,0.0821302708233855,0.0910282983475638,-1.6088207549219886,0.674,0.3330416520279219,417.1330722922842,3,10,-0.04722685860824714,1.226716743716829,-0.03243447406234986,0.8264929622571907,,1,0
77.0,0.527,1.342648449157438,1.0,0.4890094692578304,0,27.32165787820005,0.2257178717737,0.0039123368199156,0.3864492249602035,0.495,0.907139861825914,263.51261535540914,4,10,0.6565678055223279,1.0395886986733622,0.3786312925797663,0.8436593796629752,,0,4
58.0,0.338,-0.0982366889444748,6.0,-0.1450208344881185,0,21.78601773381844,0.1509568462857514,0.1213322851675249,0.5831919521468736,0.132,-0.27404472381999,520.0153843878082,4,8,0.014246366608077462,-0.08340718819186256,-0.12312894666806422,0.10170532442221009,,3,3
61.0,0.563,-0.3931885636451191,11.0,-0.2759354459719555,1,37.45178083217856,0.8005204946165835,0.0383549538764639,-0.2286680578763232,0.425,0.944346267457151,498.24993728047775,4,1,0.10849466166048856,-0.07843306019834435,-0.05504346628023814,0.13912457454195232,,2,4
28.0,0.61,0.5929822736506675,11.0,0.6175979375600601,0,25.574793483542617,0.7324829444634315,7.89968796643366e-05,1.3198996021990477,0.586,-0.9766934920020248,449.6487518052285,4,10,0.36622462921632737,0.15863287183240624,0.16521798176152475,0.595992909460267,1.0,1,0
36.0,0.602,0.582247600919135,4.0,-0.2012966989292786,0,28.90089881795324,0.6775168952273314,0.0107420965319021,1.0129038955362,0.636,0.6071158394987114,522.5447349270682,4,10,-0.11720452002451387,0.18776501409084034,-0.06491478445120288,0.604299040367654,1.0,3,1
36.0,0.234,1.3180222435585534,11.0,2.0012331224739017,0,8.620615339522935,0.1657055796343469,8.879605751339348e-05,0.6901932029026491,0.52,1.680069045759551,527.7006727302894,4,10,2.6376697699667413,1.0996186037187208,1.6696176279309098,0.7534088974234214,,3,1
61.0,0.665,0.3520153284712637,10.0,-0.5921844491495525,0,19.801588087364603,0.3664277598895924,0.1395630405441286,-0.4927432940228194,0.905,-1.89376856359112,468.3022528239641,4,6,-0.2084580033829541,0.22302714021273948,-0.37519162800622974,0.6118061313885055,0.0,2,4
36.0,0.603,-0.5418857522620559,2.0,-1.214531128681139,1,19.530868537723872,0.6423158288562368,0.1395630405441286,-1.0142329253362428,0.483,-0.1291375115744393,582.522960920855,4,10,0.6581371143110629,-0.19382395615246806,-0.4344185600906124,0.10904569909517758,,3,1
31.0,0.554,1.1964039907049726,8.0,0.3062386944382876,0,9.345707049466828,0.0305812578353459,0.1395630405441286,1.7907296167671465,0.27,0.0003863425666399,596.7914208498644,4,8,0.36638519613424797,1.159816451789987,0.2968735299645106,0.7257615962819891,,3,0
57.0,0.537,1.208452785658127,10.0,1.438994819430578,0,3.649621716709063,0.1809008339302054,0.0039123368199156,1.3048677853940085,0.843,1.8994820490185265,420.9037894816344,4,10,1.7389572980884955,0.9898426689672921,1.178679456574341,0.8973811142632508,,1,3
49.0,0.437,1.6785923436688983,11.0,0.7300266548093336,1,7.042203928141352,0.0198573178440786,0.1395630405441286,1.2074030907491655,0.038,-0.0687537083573498,626.1525373261694,4,8,1.2254171534371652,1.645260001970028,0.7155302834901351,0.8139369374675594,,3,3
57.0,0.836,-1.2603795637814634,7.0,1.0363216131885122,1,7.936444948849612,0.3096840346369101,0.0039123368199156,0.004873400112358,0.212,-1.6841802844845633,367.9959238904692,4,5,-1.3061585827678395,-0.8700601352957111,0.7153893548348624,-0.18975182551258546,,0,3
42.0,0.479,-0.5012539717943871,2.0,-0.4358645095509833,1,24.81328006749212,0.8448360500284249,1.619986878141716e-05,-1.141315346336525,0.384,-0.8961542991546759,263.51261535540914,4,0,0.21847881657664298,-0.07777654620255761,-0.0676304589543539,0.05839841128224513,,0,2
18.0,0.76,-0.6916382073558265,9.0,-0.5440604066743712,1,23.418655300812627,0.2237377884162793,0.1395630405441286,-0.4057869087207519,0.139,0.648759793448908,444.09571040486304,4,5,0.376292964365544,-0.5368926044578338,-0.4223335345201858,-0.0069552829423306095,,1,0
36.0,0.366,0.1524022438463791,4.0,0.9433017598146948,1,30.119574711605072,0.0995983892472419,0.0001079941684198,-0.7421772905136235,0.246,0.5576814169815412,488.6982709197977,4,10,0.14376130481999763,0.13722322584161437,0.8493504239630626,0.24456089753855165,0.0,2,1
31.0,0.816,1.0361837894611168,11.0,2.2893362092578915,0,16.52865241896828,0.5360108410965363,0.0002169764589055,1.4353566559053323,0.412,0.1677110001472208,412.2147498574014,4,9,2.3721730686593903,0.4807780449414673,1.0622271821808131,0.7828735157844466,,1,0
44.0,0.789,0.2361244658792751,6.0,0.3258437923949457,0,11.61426696554047,0.286025850598323,0.0148886124937506,1.696699520816362,0.629,-0.3565728437236026,418.574963417546,4,6,0.07693969143933396,0.16858676467908076,0.232644044512998,0.5198497863517101,0.0,1,2
38.0,0.528,1.2144865747806408,6.0,0.4193693404936687,0,14.42980620770263,0.0986142181274706,0.1395630405441286,-0.2549533321299439,0.768,0.4760955017272922,453.5339017096737,4,10,0.509318433904172,1.094720930782338,0.37801356087425253,0.8745946299122563,,1,1
46.0,0.621,1.0713974368890906,7.0,-0.2639147601426719,0,31.54474622251664,0.5129927840030091,0.0023871484924982,0.5590649260629895,0.906,1.286309148146331,441.87441654841257,4,10,-0.28275759757405783,0.5217782829656679,-0.12852839259759627,0.8866589747556363,,1,2
41.0,0.415,1.3303226923655564,-1.0,0.7789933996124032,1,11.24846739631725,0.169849925224181,0.0039123368199156,-0.0778789132900194,0.439,0.4721538724308493,475.0021052584925,4,6,1.03631259670737,1.1043674825432357,0.646681428938106,0.7883290769462225,,2,2
29.0,0.447,0.582247600919135,2.0,1.0457339474375371,1,26.3845281127147,0.0721765216027739,2.419970718472408e-05,0.3493114465964236,0.326,1.1138096114365417,393.3967463007288,4,6,0.6088760820952027,0.5402229943732317,0.9702565085895577,0.46479904036765396,1.0,0,0
44.0,0.401,-1.7745844441928822,5.0,-1.5346753642681144,1,23.92287265854884,0.9909177626876772,0.0094353467864852,-0.1644216317926689,0.149,-1.607275650609529,263.51261535540914,4,7,2.723411028316241,-0.01611719705291626,-0.013938285855658495,-0.544833777677153,,0,2
62.0,0.536,-0.2022029994610939,2.0,0.5022474906453697,1,29.672710008605083,0.6557672186169711,1.15999932720052e-06,-0.9016031084569232,0.288,0.883914054537218,263.51261535540914,4,4,-0.10155594908030145,-0.06960490090848345,0.1728900506475024,0.16631880021556242,,0,4
50.0,0.818,-0.9696447876508558,-1.0,-0.0749967842622335,1,26.315096971132338,0.9371302245400626,7.349729900734782e-05,-0.295025431801294,0.784,-0.2116810272394672,263.51261535540914,4,0,0.07272024095045045,-0.06096135007550802,-0.00471503098678399,0.09274208493965763,,0,3
